Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
9701d09f28484661b5d4168ac98b61ab,ESGSTG-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,mcmp-opstack-prd,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,mcmp-opstack-prd,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,mcmp-opstack-prd,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,mgprod-prd-alln,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,mgprod-prd-alln,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,mgprod-prd-alln,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,mgprod-prd-alln,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,ESGDEV-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,ESGDEV-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,ESGDEV-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,ESGDEV-NPD-ALLN,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,casapp-npd-alln,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,casapp-npd-alln,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,casapp-npd-alln,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,casapp-npd-alln,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,spark-k8,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,spark-k8,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,spark-k8,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,spark-k8,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,jvuppu_project,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
9701d09f28484661b5d4168ac98b61ab,jvuppu_project,https://cloud-alln-1.cisco.com:5000/v3,3132f8e3-ee26-4adb-b544-3e845a302ac6,CENTOS-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/3132f8e3-ee26-4adb-b544-3e845a302ac6/snap,2018-05-04T21:00:19Z
9701d09f28484661b5d4168ac98b61ab,jvuppu_project,https://cloud-alln-1.cisco.com:5000/v3,5c8c1782-0e56-401e-a012-b1d1e2539a10,RHEL-7-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/5c8c1782-0e56-401e-a012-b1d1e2539a10/snap,2018-05-04T21:11:58Z
9701d09f28484661b5d4168ac98b61ab,jvuppu_project,https://cloud-alln-1.cisco.com:5000/v3,42105758-8794-4dfb-9ec4-25be2d01969e,UBUNTU-16.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/42105758-8794-4dfb-9ec4-25be2d01969e/snap,2018-05-04T21:22:07Z
9701d09f28484661b5d4168ac98b61ab,EPS-ADMIN-ALLN,https://cloud-alln-1.cisco.com:5000/v3,7fd194ab-70fd-49c1-84be-6d13de2391ec,UBUNTU-18.04-CORE,public,True,rbd://2ebe50cd-d545-4763-bd9c-12a061c858a9/cloud-alln-1-fab3-glance/7fd194ab-70fd-49c1-84be-6d13de2391ec/snap,2019-02-13T20:45:50Z
